date,close,macd_histogram,macd_macd,macd_signal,MACD,Signal Line,Histogram,RSI,Stochastic RSI,DPO,CC
2024-02-04 02:58:00,2302.5,0.0234,-0.1029,-0.1263,-0.1029,-0.1263,0.0234,45.9893,0.2514,0.2776,0.0002
2024-02-04 02:59:00,2302.65,0.025,-0.0951,-0.1201,-0.0951,-0.1201,0.025,46.7018,0.0497,0.6671,0.0001
2024-02-04 03:00:00,2302.5,0.0161,-0.0999,-0.116,-0.0999,-0.116,0.0161,52.994,0.4889,0.7,0.0
2024-02-04 03:01:00,2302.9,0.0364,-0.0706,-0.107,-0.0706,-0.107,0.0364,55.6497,0.6742,0.2,-0.0
2024-02-04 03:02:00,2302.3,0.0098,-0.0947,-0.1045,-0.0947,-0.1045,0.0098,41.9786,-0.2799,-0.2986,-0.0
2024-02-04 03:03:00,2302.3,-0.0064,-0.1125,-0.1061,-0.1125,-0.1061,-0.0064,35.4167,-0.3578,-0.439,-0.0001
2024-02-04 03:04:00,2302.8,0.0167,-0.0853,-0.1019,-0.0853,-0.1019,0.0167,43.1937,0.336,-0.1295,-0.0002
2024-02-04 03:05:00,2303.13,0.0522,-0.0367,-0.0889,-0.0367,-0.0889,0.0522,54.2466,0.8314,0.0324,-0.0002
2024-02-04 03:06:00,2303.0,0.0643,-0.0085,-0.0728,-0.0085,-0.0728,0.0643,59.8187,1.0775,0.1167,-0.0001
2024-02-04 03:07:00,2303.1,0.0755,0.0216,-0.0539,0.0216,-0.0539,0.0755,63.8037,1.1633,0.0119,0.0
2024-02-04 03:08:00,2303.1,0.0791,0.045,-0.0342,0.045,-0.0342,0.0791,60.1351,0.8708,-0.2262,0.0001
2024-02-04 03:09:00,2303.34,0.0928,0.0819,-0.0109,0.0819,-0.0109,0.0928,60.6667,0.8895,-0.1048,0.0002
2024-02-04 03:10:00,2303.13,0.0833,0.0931,0.0099,0.0931,0.0099,0.0833,55.3055,0.7006,-0.2757,0.0003
2024-02-04 03:11:00,2303.0,0.0645,0.0905,0.026,0.0905,0.026,0.0645,54.7771,0.682,0.1314,0.0003
2024-02-04 03:12:00,2303.03,0.0511,0.0898,0.0388,0.0898,0.0388,0.0511,58.9226,0.8281,-0.4533,0.0004
2024-02-04 03:13:00,2303.1,0.0441,0.0938,0.0498,0.0938,0.0498,0.0441,57.7855,0.788,-0.4633,0.0004
2024-02-04 03:14:00,2303.1,0.0369,0.0959,0.059,0.0959,0.059,0.0369,60.9489,0.8994,0.001,0.0004
2024-02-04 03:15:00,2304.55,0.1225,0.2121,0.0896,0.2121,0.0896,0.1225,71.7678,1.2806,0.2881,0.0005
2024-02-04 03:16:00,2304.4,0.1593,0.2888,0.1295,0.2888,0.1295,0.1593,81.4371,1.266,0.0605,0.0007
2024-02-04 03:17:00,2304.38,0.1716,0.344,0.1724,0.344,0.1724,0.1716,80.9524,0.9895,0.0795,0.0008
2024-02-04 03:18:00,2304.25,0.1604,0.3729,0.2125,0.3729,0.2125,0.1604,74.2475,0.812,0.0043,0.001
2024-02-04 03:19:00,2304.25,0.1431,0.3913,0.2482,0.3913,0.2482,0.1431,71.0526,0.6181,0.1705,0.001
2024-02-04 03:20:00,2304.2,0.1193,0.3973,0.2781,0.3973,0.2781,0.1193,73.2558,0.6931,-0.1229,0.0011
2024-02-04 03:21:00,2303.4,0.0445,0.3337,0.2892,0.3337,0.2892,0.0445,54.5732,-0.0076,-0.3267,0.0011
2024-02-04 03:22:00,2303.6,0.0054,0.2959,0.2905,0.2959,0.2905,0.0054,57.1839,0.0972,-0.3395,0.0009
2024-02-04 03:23:00,2304.1,0.0099,0.3029,0.293,0.3029,0.293,0.0099,60.1604,0.208,-0.3029,0.0009
2024-02-04 03:24:00,2304.5,0.035,0.3368,0.3018,0.3368,0.3018,0.035,67.43,0.4786,-0.3886,0.0008
2024-02-04 03:25:00,2304.3,0.0335,0.3436,0.3101,0.3436,0.3101,0.0335,66.25,0.4347,0.9567,0.0009
2024-02-04 03:26:00,2304.3,0.0279,0.345,0.3171,0.345,0.3171,0.0279,65.995,0.4252,0.7352,0.0009
2024-02-04 03:27:00,2304.5,0.0328,0.3581,0.3253,0.3581,0.3253,0.0328,67.0732,0.4653,0.6595,0.0008
2024-02-04 03:28:00,2303.6,-0.0262,0.2925,0.3187,0.2925,0.3187,-0.0262,55.0,0.0159,0.4581,0.0008
2024-02-04 03:29:00,2303.8,-0.052,0.2537,0.3057,0.2537,0.3057,-0.052,40.0,-0.5425,0.4343,0.0006
2024-02-04 03:30:00,2303.6,-0.081,0.2045,0.2855,0.2045,0.2855,-0.081,39.4737,-0.0127,0.351,0.0004
2024-02-04 03:31:00,2303.6,-0.0975,0.1636,0.2611,0.1636,0.2611,-0.0975,39.6825,0.005,-0.4614,0.0002
2024-02-04 03:32:00,2303.4,-0.1179,0.1137,0.2316,0.1137,0.2316,-0.1179,38.961,-0.0147,-0.2838,-0.0
2024-02-04 03:33:00,2303.3,-0.133,0.0654,0.1984,0.0654,0.1984,-0.133,37.9747,-0.0288,0.1971,-0.0001
2024-02-04 03:34:00,2303.3,-0.1373,0.0268,0.1641,0.0268,0.1641,-0.1373,38.4615,0.0138,0.5843,-0.0003
2024-02-04 03:35:00,2303.47,-0.1234,0.0098,0.1332,0.0098,0.1332,-0.1234,51.0703,0.4446,0.3748,-0.0004
2024-02-04 03:36:00,2303.47,-0.1095,-0.0037,0.1058,-0.0037,0.1058,-0.1095,47.8827,0.3364,0.3571,-0.0005
2024-02-04 03:37:00,2303.2,-0.1132,-0.0357,0.0775,-0.0357,0.0775,-0.1132,34.1549,-0.1297,0.6086,-0.0005
2024-02-04 03:38:00,2303.42,-0.0963,-0.0428,0.0535,-0.0428,0.0535,-0.0963,29.6992,-0.1339,-0.2343,-0.0006
2024-02-04 03:39:00,2303.48,-0.0773,-0.0431,0.0341,-0.0431,0.0341,-0.0773,33.7302,0.1079,0.0114,-0.0006
2024-02-04 03:40:00,2303.65,-0.0508,-0.0293,0.0215,-0.0293,0.0215,-0.0508,37.9182,0.2199,-0.1519,-0.0006
2024-02-04 03:41:00,2303.55,-0.0381,-0.0261,0.0119,-0.0261,0.0119,-0.0381,31.6602,0.0525,-0.1233,-0.0006
2024-02-04 03:42:00,2303.55,-0.0282,-0.0233,0.0049,-0.0233,0.0049,-0.0282,48.5207,0.7439,-0.2924,-0.0005
2024-02-04 03:43:00,2304.0,0.0081,0.015,0.0069,0.015,0.0069,0.0081,55.1546,1.1911,-0.3995,-0.0005
2024-02-04 03:44:00,2303.65,0.008,0.017,0.0089,0.017,0.0089,0.008,51.1962,0.8445,-0.4186,-0.0003
2024-02-04 03:45:00,2303.65,0.0075,0.0183,0.0108,0.0183,0.0108,0.0075,51.1962,0.8445,-0.2271,-0.0002
2024-02-04 03:46:00,2303.2,-0.022,-0.0168,0.0053,-0.0168,0.0053,-0.022,45.7265,0.6296,-0.1867,-0.0001
2024-02-04 03:47:00,2302.5,-0.0841,-0.0999,-0.0158,-0.0999,-0.0158,-0.0841,36.3946,0.263,-0.4043,-0.0001
2024-02-04 03:48:00,2301.9,-0.1568,-0.2117,-0.055,-0.2117,-0.055,-0.1568,30.226,0.0207,-0.0986,-0.0002
2024-02-04 03:49:00,2302.0,-0.1872,-0.289,-0.1018,-0.289,-0.1018,-0.1872,28.8184,-0.0346,0.0852,-0.0003
2024-02-04 03:50:00,2302.2,-0.1828,-0.3302,-0.1475,-0.3302,-0.1475,-0.1828,32.6975,0.1473,0.3314,-0.0005
2024-02-04 03:51:00,2302.2,-0.1691,-0.3588,-0.1897,-0.3588,-0.1897,-0.1691,35.2941,0.2459,0.3076,-0.0007
2024-02-04 03:52:00,2301.9,-0.169,-0.401,-0.232,-0.401,-0.232,-0.169,28.1609,-0.025,0.3743,-0.0008
