date,close,macd_histogram,macd_macd,macd_signal,MACD,Signal Line,Histogram,RSI,Stochastic RSI,DPO,CC
2023-12-13 07:51:00,41095.12,-7.9491,-2.0457,5.9034,-2.0457,5.9034,-7.9491,44.4602,0.7937,4.6367,-0.0015
2023-12-13 07:52:00,41111.0,-6.3858,-2.0788,4.307,-2.0788,4.307,-6.3858,43.7925,0.7435,-15.54,-0.0015
2023-12-13 07:53:00,41114.0,-4.919,-1.8417,3.0772,-1.8417,3.0772,-4.919,43.4711,0.7193,8.2729,-0.0014
2023-12-13 07:54:00,41115.78,-3.6562,-1.493,2.1632,-1.493,2.1632,-3.6562,39.3456,0.4092,8.7986,-0.0012
2023-12-13 07:55:00,41095.94,-3.9589,-2.7854,1.1735,-2.7854,1.1735,-3.9589,37.302,0.2556,0.0286,-0.0012
2023-12-13 07:56:00,41103.04,-3.4987,-3.1999,0.2988,-3.1999,0.2988,-3.4987,47.3288,1.0093,11.6238,-0.0013
2023-12-13 07:57:00,41111.0,-2.5216,-2.8532,-0.3316,-2.8532,-0.3316,-2.5216,41.2702,0.5488,-8.1833,-0.0012
2023-12-13 07:58:00,41095.04,-2.7925,-3.8222,-1.0297,-3.8222,-1.0297,-2.7925,36.5943,-0.0288,-11.4667,-0.0011
2023-12-13 07:59:00,41079.43,-3.8027,-5.7831,-1.9804,-5.7831,-1.9804,-3.8027,35.0256,-0.1461,-20.4457,-0.0011
2023-12-13 08:00:00,41089.45,-3.579,-6.4541,-2.8751,-6.4541,-2.8751,-3.579,35.201,0.0143,-14.2076,-0.0012
2023-12-13 08:01:00,41097.52,-2.71,-6.2626,-3.5526,-6.2626,-3.5526,-2.71,45.3216,0.8369,-15.4724,-0.0012
2023-12-13 08:02:00,41101.03,-1.7668,-5.7612,-3.9943,-5.7612,-3.9943,-1.7668,48.6321,1.1059,2.7162,-0.001
2023-12-13 08:03:00,41061.06,-3.5974,-8.4911,-4.8937,-8.4911,-4.8937,-3.5974,39.2213,0.3084,7.2829,-0.0008
