date,close,macd_histogram,macd_macd,macd_signal,MACD,Signal Line,Histogram,RSI,Stochastic RSI,DPO,CC
2024-03-04 01:44:00,63740.0,-8.9871,45.5592,54.5463,45.5592,54.5463,-8.9871,43.0248,-0.3143,48.8238,0.0018
2024-03-04 01:45:00,63734.0,-9.6591,42.4725,52.1315,42.4725,52.1315,-9.6591,46.2131,0.1548,64.8714,0.0012
2024-03-04 01:46:00,63749.56,-9.0562,40.8113,49.8675,40.8113,49.8675,-9.0562,55.2585,0.5942,46.6333,0.0005
2024-03-04 01:47:00,63686.67,-12.6717,34.0279,46.6996,34.0279,46.6996,-12.6717,53.4425,0.506,59.32,0.0003
2024-03-04 01:48:00,63590.0,-20.8686,20.6139,41.4824,20.6139,41.4824,-20.8686,35.7361,-0.354,-40.5067,-0.0001
2024-03-04 01:49:00,63617.0,-23.5673,12.0232,35.5906,12.0232,35.5906,-23.5673,36.1697,0.0156,20.591,-0.0012
2024-03-04 01:50:00,63604.56,-25.1418,4.1633,29.3051,4.1633,29.3051,-25.1418,35.961,0.0081,38.5271,-0.0019
2024-03-04 01:51:00,63588.51,-26.1021,-3.3225,22.7796,-3.3225,22.7796,-26.1021,32.4392,-0.1183,-35.2614,-0.0026
2024-03-04 01:52:00,63587.0,-25.6398,-9.2701,16.3697,-9.2701,16.3697,-25.6398,38.7071,0.2011,-2.2938,-0.0033
2024-03-04 01:53:00,63594.39,-23.6835,-13.2347,10.4488,-13.2347,10.4488,-23.6835,32.0044,-0.0139,64.109,-0.0035
2024-03-04 01:54:00,63590.0,-21.5913,-16.5403,5.051,-16.5403,5.051,-21.5913,29.4206,-0.094,43.5667,-0.0039
2024-03-04 01:55:00,63517.47,-23.8228,-24.7275,-0.9047,-24.7275,-0.9047,-23.8228,30.0755,0.0253,40.1857,-0.0043
2024-03-04 01:56:00,63548.0,-22.016,-28.4247,-6.4087,-28.4247,-6.4087,-22.016,31.6075,0.0846,67.1995,-0.0048
2024-03-04 01:57:00,63530.0,-20.8197,-32.4334,-11.6137,-32.4334,-11.6137,-20.8197,20.3253,-0.352,15.4048,-0.0051
2024-03-04 01:58:00,63625.0,-12.81,-27.6261,-14.8162,-27.6261,-14.8162,-12.81,37.6599,0.4962,-69.7414,-0.0055
2024-03-04 01:59:00,63565.0,-10.8121,-28.3313,-17.5192,-28.3313,-17.5192,-10.8121,33.7487,0.3843,-34.6281,-0.0051
2024-03-04 02:00:00,63542.0,-10.3011,-30.3956,-20.0945,-30.3956,-20.0945,-10.3011,30.3223,0.2862,-40.7114,-0.0047
2024-03-04 02:01:00,63520.0,-10.6617,-33.4216,-22.7599,-33.4216,-22.7599,-10.6617,32.8709,0.3788,-46.6405,-0.0046
