date,close,macd_histogram,macd_macd,macd_signal
2024-02-01 05:02:00,42050.15,-4.7453,8.2633,13.0086
2024-02-01 05:03:00,42006.0,-6.4136,4.9916,11.4052
2024-02-01 05:04:00,42017.32,-6.5046,3.2744,9.7791
2024-02-01 05:05:00,42012.0,-6.6494,1.4674,8.1167
2024-02-01 05:06:00,42013.6,-6.3634,0.1625,6.5259
2024-02-01 05:07:00,42037.09,-4.411,1.0121,5.4231
2024-02-01 05:08:00,41982.0,-6.5212,-2.7283,3.7928
2024-02-01 05:09:00,41999.99,-6.3885,-4.1927,2.1957
2024-02-01 05:10:00,42035.0,-3.7562,-2.4995,1.2567
2024-02-01 05:11:00,42007.0,-3.7077,-3.378,0.3298
2024-02-01 05:12:00,42032.06,-1.8867,-2.0286,-0.1419
2024-02-01 05:13:00,42046.0,0.2445,0.1636,-0.0808
2024-02-01 05:14:00,42050.0,1.8234,2.1985,0.3751
2024-02-01 05:15:00,42102.06,6.0364,7.9206,1.8842
2024-02-01 05:16:00,42122.57,9.6524,13.9496,4.2973
2024-02-01 05:17:00,42114.46,10.856,17.8673,7.0113
2024-02-01 05:18:00,42109.57,10.6654,20.343,9.6776
2024-02-01 05:19:00,42105.0,9.6069,21.6862,12.0793
2024-02-01 05:20:00,42092.0,7.5001,21.4544,13.9543
2024-02-01 05:21:00,42135.0,8.4034,24.4586,16.0552
2024-02-01 05:22:00,42106.33,6.553,24.2464,17.6934
2024-02-01 05:23:00,42081.0,3.2719,21.7833,18.5114
2024-02-01 05:24:00,42097.01,1.8968,20.8824,18.9856
2024-02-01 05:25:00,42084.0,-0.0679,18.9007,18.9686
2024-02-01 05:26:00,42070.0,-2.3621,16.016,18.3781
2024-02-01 05:27:00,42061.42,-4.3914,12.8888,17.2802
2024-02-01 05:28:00,42041.0,-6.8938,8.663,15.5568
2024-02-01 05:29:00,42026.95,-9.1393,4.1326,13.272
2024-02-01 05:30:00,42012.75,-11.0949,-0.5967,10.4982
2024-02-01 05:31:00,42018.51,-11.4671,-3.8357,7.6315
2024-02-01 05:32:00,42018.32,-11.181,-6.3448,4.8362
2024-02-01 05:33:00,42017.29,-10.5254,-8.3205,2.2049
2024-02-01 05:34:00,42030.49,-8.7404,-8.7206,0.0198
2024-02-01 05:35:00,42004.46,-8.8247,-11.0111,-2.1864
2024-02-01 05:36:00,42030.0,-6.7652,-10.6429,-3.8777
2024-02-01 05:37:00,42034.22,-4.815,-9.8964,-5.0814
2024-02-01 05:38:00,42029.85,-3.5728,-9.5474,-5.9746
2024-02-01 05:39:00,42031.5,-2.4471,-9.0336,-6.5864
2024-02-01 05:40:00,42046.0,-0.6279,-7.3713,-6.7434
2024-02-01 05:41:00,42070.0,2.1384,-4.0705,-6.2088
2024-02-01 05:42:00,42098.0,5.6036,0.7957,-4.8079
2024-02-01 05:43:00,42074.09,5.9998,2.6918,-3.308
2024-02-01 05:44:00,42070.0,5.7027,3.8204,-1.8823
2024-02-01 05:45:00,42052.8,4.137,3.289,-0.848
2024-02-01 05:46:00,42055.07,3.0914,3.0163,-0.0752
2024-02-01 05:47:00,42060.13,2.5976,3.1719,0.5742
2024-02-01 05:48:00,42070.0,2.7766,4.045,1.2684
2024-02-01 05:49:00,42063.0,2.2849,4.1245,1.8396
2024-02-01 05:50:00,42069.0,2.2231,4.6185,2.3954
2024-02-01 05:51:00,42065.96,1.852,4.7104,2.8584
2024-02-01 05:52:00,42077.0,2.2008,5.6093,3.4086
2024-02-01 05:53:00,42072.69,1.9979,5.9059,3.908
2024-02-01 05:54:00,42092.0,2.9627,7.6114,4.6487
2024-02-01 05:55:00,42085.33,2.944,8.3288,5.3847
2024-02-01 05:56:00,42086.13,2.78,8.8597,6.0797
2024-02-01 05:57:00,42115.0,4.3184,11.4777,7.1593
2024-02-01 05:58:00,42104.94,4.349,12.5956,8.2466
2024-02-01 05:59:00,42107.0,4.1965,13.4922,9.2957
2024-02-01 06:00:00,42111.0,4.0514,14.36,10.3086
2024-02-01 06:01:00,42105.92,3.33,14.471,11.1411
2024-02-01 06:02:00,42128.0,4.0107,16.1545,12.1437
2024-02-01 06:03:00,42109.43,2.9313,15.8079,12.8766
2024-02-01 06:04:00,42080.67,0.1484,13.062,12.9137
2024-02-01 06:05:00,42097.0,-0.6793,12.0645,12.7438
2024-02-01 06:06:00,42101.0,-1.0234,11.4646,12.488
2024-02-01 06:07:00,42101.74,-1.252,10.9229,12.175
2024-02-01 06:08:00,42122.33,-0.1267,12.0166,12.1433
2024-02-01 06:09:00,42109.0,-0.3761,11.6731,12.0493
2024-02-01 06:10:00,42100.0,-1.1969,10.5531,11.75
2024-02-01 06:11:00,42125.0,-0.1604,11.5496,11.7099
2024-02-01 06:12:00,42123.0,0.2634,12.0392,11.7758
2024-02-01 06:13:00,42127.2,0.6758,12.6206,11.9447
2024-02-01 06:14:00,42156.0,2.628,15.2297,12.6017
2024-02-01 06:15:00,42151.21,3.2932,16.7182,13.425
2024-02-01 06:16:00,42160.0,3.9761,18.3951,14.419
2024-02-01 06:17:00,42170.0,4.7024,20.297,15.5946
2024-02-01 06:18:00,42150.0,3.4926,19.9604,16.4678
2024-02-01 06:19:00,42143.31,1.9741,18.9355,16.9613
2024-02-01 06:20:00,42134.83,0.2231,17.2402,17.0171
2024-02-01 06:21:00,42095.0,-3.5831,12.5382,16.1213
2024-02-01 06:22:00,42094.0,-5.9917,8.6317,14.6234
2024-02-01 06:23:00,42084.0,-7.9588,4.6749,12.6337
2024-02-01 06:24:00,42080.01,-9.1443,1.2033,10.3476
2024-02-01 06:25:00,42103.0,-8.0352,0.3037,8.3388
2024-02-01 06:26:00,42116.34,-6.1435,0.6595,6.803
2024-02-01 06:27:00,42135.02,-3.5056,2.4209,5.9266
2024-02-01 06:28:00,42119.0,-2.7449,2.4954,5.2403
2024-02-01 06:29:00,42151.0,-0.1298,5.078,5.2079
2024-02-01 06:30:00,42128.3,0.0199,5.2328,5.2129
2024-02-01 06:31:00,42114.95,-0.7868,4.2294,5.0162
2024-02-01 06:32:00,42138.0,0.1741,5.2338,5.0597
2024-02-01 06:33:00,42144.18,1.1156,6.4541,5.3386
2024-02-01 06:34:00,42141.0,1.3955,7.083,5.6875
2024-02-01 06:35:00,42128.88,0.6725,6.5281,5.8556
2024-02-01 06:36:00,42152.0,1.6062,7.8633,6.2571
2024-02-01 06:37:00,42153.88,2.1701,8.9698,6.7997
2024-02-01 06:38:00,42169.0,3.3128,10.9406,7.6279
2024-02-01 06:39:00,42155.55,2.9274,11.2871,8.3597
2024-02-01 06:40:00,42174.0,3.6336,12.9017,9.2681
2024-02-01 06:41:00,42166.25,3.3067,13.4015,10.0948
2024-02-01 06:42:00,42161.0,2.5014,13.2215,10.7201
